date,h2,delta_alpha,kappa1,S_nta
2011-07-05,1.124642015979541,0.6463172444779737,0.0840993891249837,0.0953089098049947
2011-07-06,1.1365697884614618,0.8362860711096545,0.0841066589164735,0.095314374431331
2011-07-07,1.14778985949392,0.7929810619520872,0.0840573816092878,0.0952692330838235
2011-07-08,1.1549607006562808,0.6189614524833651,0.0840375291004883,0.0952597786645485
2011-07-09,1.135037760431409,0.832913806455096,0.0840336002712771,0.0952578556123204
2011-07-10,1.1362968267241693,0.5668110921071481,0.0840024090520331,0.0952213716716417
2011-07-11,1.1175390536113432,0.6339274949171632,0.0839781778167794,0.095191247462237
2011-07-12,1.118740432285538,0.7035441646442244,0.0839754785490384,0.0951754968248239
2011-07-13,1.126730874670213,0.6187971632180265,0.0840077184359531,0.0951913743737478
2011-07-14,1.134304702049983,0.7056754100511426,0.08405555876133,0.0952172012805784
2011-07-15,1.1383272970757266,0.6894405002726494,0.0840872486812499,0.0952370160272454
2011-07-16,1.1435228481781625,0.4435109439579108,0.0841335989292375,0.0952762557664372
2011-07-17,1.1167571350267689,0.7322206463552874,0.0841145888007423,0.0952830047547367
2011-07-18,1.1113586372683757,0.6460263819822529,0.0840865130884137,0.0952656400886616
2011-07-19,1.0922838395117764,0.7346456108249129,0.0840622616195831,0.0952350251938284
2011-07-20,1.098334607801017,0.8445889687358736,0.0840139337855542,0.0951755009788931
2011-07-21,1.1136168522087797,0.7383282648357401,0.0839588144738847,0.0951286026666169
2011-07-22,1.132628387385565,0.8005148931794359,0.0838735363367194,0.0950720061704835
2011-07-23,1.1515293626557248,0.7727599369551541,0.0837981505943776,0.0950221699313249
2011-07-24,1.1648747924997531,0.5475302478211965,0.0837343902535878,0.0949842898149315
2011-07-25,1.1490914875376899,0.8029957693677936,0.0836748672262018,0.0949741940335342
2011-07-26,1.157388646394079,0.6455804195614867,0.0836206499580785,0.0949480103501279
2011-07-27,1.1429022626180176,0.7146612139697197,0.0835826851572546,0.0949085163523109
2011-07-28,1.148561147201656,0.7843517542504408,0.0835563211161022,0.09487654028925
2011-07-29,1.161658943284055,0.6977477929434173,0.0835140840924482,0.0948369326085681
2011-07-30,1.1717872952267074,0.775471728383387,0.083481259479399,0.0948148969499683
2011-07-31,1.1792021708289666,0.7459023281077961,0.083499610656416,0.0948295010371103
2011-08-01,1.1868022861211525,0.4814857021388761,0.0835384824166834,0.0948555309131921
2011-08-02,1.1619106273108546,0.753804312330228,0.0835147932177388,0.0948457989876406
2011-08-03,1.1543164862410642,0.6445700826453908,0.0834321889720121,0.094793853167111
2011-08-04,1.1315554001562373,0.711854674126954,0.0833433400256274,0.0947453163425887
2011-08-05,1.133435420328516,0.8086566475987276,0.0832943828206199,0.0947736068870114
