start_date_time,AATB,JUNG,KERG,MOSC,NEWK,OULU,SOPO,THUL,JUNG1,MXCO,APTY,ATHN,FSMT,INVK,NAIN,PSNM,BKSN
2011-05-26,1430.14,161.66,225.8,219.07,96.71,108.41,308.84,124.72,371.42,228.9,177.43,56.3,219.43,193.85,216.27,615.22,107.33
2011-05-27,1429.19,160.25,225.25,218.04,96.67,107.78,306.37,124.36,367.87,228.45,176.03,56.21,219.15,193.48,216.39,615.24,106.65
2011-05-28,1433.9,160.98,222.56,217.13,96.24,107.18,302.6,123.49,366.93,228.2,174.81,56.34,217.87,192.16,214.91,615.76,107.05
2011-05-29,1423.39,160.51,222.07,215.19,95.54,106.54,300.86,123.1,366.72,227.47,174.17,56.15,216.26,190.76,213.34,613.7,106.39
2011-05-30,1415.19,159.57,222.9,214.06,95.23,106.29,300.59,122.53,367.7,226.82,173.6,55.96,215.79,190.57,212.87,612.77,105.76
2011-05-31,1415.02,159.24,222.69,213.96,95.29,106.0,300.27,122.35,367.75,226.71,172.41,55.87,215.65,190.29,213.69,613.42,105.91
2011-06-01,1417.8,158.95,223.02,214.97,95.45,106.48,300.07,122.9,365.93,226.94,173.38,56.01,215.9,190.68,213.66,614.8,106.3
2011-06-02,1424.06,159.56,223.15,214.89,95.9,106.51,301.98,122.82,366.02,227.11,173.31,56.17,216.63,192.05,213.69,615.88,106.52
2011-06-03,1419.57,159.74,223.29,215.13,96.23,106.75,303.17,123.03,366.98,226.87,173.77,55.95,216.94,191.99,214.48,614.71,106.46
2011-06-04,1417.44,160.28,223.24,217.1,96.54,107.2,303.88,123.74,367.86,226.58,175.02,56.08,218.72,192.88,215.54,615.36,106.63
2011-06-05,1404.41,157.1,217.54,212.18,94.36,104.85,294.88,120.76,360.34,223.8,170.68,55.37,213.55,188.5,210.24,610.64,104.98
2011-06-06,1411.79,159.45,220.27,214.7,95.1,106.0,298.26,121.33,364.65,224.87,172.63,55.81,214.63,189.91,211.6,612.37,106.13
2011-06-07,1415.4,159.23,220.11,214.9,95.34,106.02,298.99,122.83,365.17,225.52,172.67,55.86,215.76,191.0,213.43,613.6,106.02
2011-06-08,1420.46,159.35,219.32,214.76,95.15,105.79,298.0,122.08,362.74,225.7,172.1,56.01,215.4,190.7,212.2,613.5,106.28
2011-06-09,1415.34,159.69,220.25,215.02,95.21,106.3,297.94,122.53,363.04,225.58,172.76,56.05,215.48,190.79,213.0,612.96,106.47
2011-06-10,1404.93,157.68,218.59,213.15,93.92,105.03,292.72,115.21,359.08,224.07,170.67,55.63,212.21,188.46,210.19,611.41,105.79
2011-06-11,1402.7,157.1,219.71,212.07,93.97,104.73,293.68,120.15,358.04,224.61,170.05,55.45,211.57,187.54,210.65,611.72,105.66
2011-06-12,1409.05,158.4,221.67,213.62,94.7,105.63,297.91,121.07,361.82,225.87,171.84,55.84,213.59,189.16,212.29,612.13,106.32
2011-06-13,1404.49,157.62,221.69,213.83,94.99,106.0,298.36,121.78,360.25,225.46,172.41,56.34,214.41,189.5,212.55,611.5,105.92
2011-06-14,1400.02,157.3,218.38,212.87,94.64,105.75,296.41,121.18,357.37,224.94,172.07,56.39,213.42,188.6,211.48,609.42,105.58
2011-06-15,1399.42,157.96,219.87,212.97,94.91,105.68,296.87,121.21,360.22,225.48,172.13,56.48,213.7,188.67,212.06,609.9,105.27
2011-06-16,1399.48,157.49,219.11,212.75,94.81,105.5,297.27,121.04,361.23,225.26,171.84,56.44,213.7,188.71,211.52,610.43,105.1
2011-06-17,1367.25,154.0,214.67,208.8,93.23,103.43,291.66,118.47,353.61,221.96,168.33,55.48,209.12,185.4,208.27,604.93,103.03
2011-06-18,1362.07,153.21,213.52,208.3,,103.25,287.53,118.36,351.71,220.56,168.24,55.53,208.74,184.44,206.82,605.07,102.81
2011-06-19,1368.38,154.01,212.71,209.2,,103.84,289.8,119.93,352.98,221.9,169.43,55.74,210.64,186.14,208.63,605.03,103.54
2011-06-20,1378.35,154.95,215.17,210.44,93.57,104.49,292.66,120.56,354.9,222.58,170.63,55.87,211.22,187.11,209.63,607.39,104.24
2011-06-21,1386.91,156.56,216.88,212.13,93.84,105.0,294.94,121.44,359.85,223.0,171.63,56.14,212.92,188.02,211.11,607.44,104.55
2011-06-22,1388.93,156.07,216.53,211.82,93.75,104.71,294.25,121.09,359.79,222.81,171.17,56.21,212.19,187.44,210.78,608.17,104.52
2011-06-23,1372.08,152.99,213.11,207.8,91.87,102.78,285.57,118.7,351.13,219.9,167.76,55.54,208.21,184.22,206.18,605.75,103.21
2011-06-24,1356.08,151.24,211.38,204.98,91.01,101.31,283.13,116.56,345.7,217.96,165.31,55.05,205.1,181.07,203.76,602.04,102.18
2011-06-25,1366.71,151.32,212.26,205.86,91.79,101.89,286.17,117.55,345.17,218.91,166.13,55.37,207.21,183.11,204.66,602.8,102.88
2011-06-26,1380.87,154.2,215.59,208.16,92.8,102.94,290.12,118.79,354.26,220.93,167.44,55.85,209.55,185.05,206.74,604.45,104.18
2011-06-27,1396.42,156.07,217.5,210.16,93.59,103.97,294.11,119.81,361.46,222.31,169.07,55.94,211.52,186.7,209.07,607.42,104.85
2011-06-28,1402.0,157.31,219.96,211.01,94.22,104.44,297.53,120.47,367.42,223.93,169.75,56.62,213.4,188.5,210.95,610.8,113.5
2011-06-29,1393.06,157.0,220.89,211.25,94.12,104.92,296.47,120.94,368.23,223.57,170.92,56.56,212.98,188.54,211.13,610.27,105.46
2011-06-30,1398.0,157.33,219.73,211.69,94.65,105.16,297.07,121.02,365.14,223.95,171.15,56.65,213.16,188.9,211.82,610.99,105.76
2011-07-01,1406.82,158.34,219.94,212.07,95.24,105.08,297.04,121.68,368.15,223.72,171.47,56.78,213.39,189.05,212.09,611.93,105.88
2011-07-02,1401.96,158.81,220.02,212.96,94.98,105.41,299.12,121.55,369.97,223.62,171.8,56.73,213.74,189.05,212.25,613.16,105.74
2011-07-03,1393.9,159.22,220.16,213.27,95.12,105.98,299.54,121.59,372.57,224.6,172.4,56.76,213.92,189.45,213.0,613.68,105.82
2011-07-04,1393.98,159.16,221.03,212.92,94.86,105.9,297.68,121.84,373.7,223.7,172.02,56.62,213.91,189.89,212.12,612.98,105.8
2011-07-05,1405.33,160.05,222.58,213.63,95.32,106.14,299.43,122.45,376.36,224.46,172.89,56.94,214.2,190.19,213.11,614.14,106.18
2011-07-06,1406.59,159.78,222.57,214.09,95.22,106.44,297.18,122.87,376.67,225.13,173.2,57.01,214.44,190.35,213.86,613.37,106.09
2011-07-07,1408.46,158.52,220.82,212.43,94.87,105.43,298.01,121.61,374.38,224.17,171.63,56.71,214.01,189.79,212.38,613.41,105.61
2011-07-08,1415.62,159.83,222.48,214.22,95.48,106.26,300.42,122.29,377.16,225.84,172.65,57.1,214.81,190.34,213.92,615.52,106.36
2011-07-09,1417.25,160.47,224.81,215.35,96.0,106.85,302.18,122.76,378.8,226.91,173.5,57.17,215.58,190.99,214.72,615.85,106.71
2011-07-10,1423.08,159.94,225.19,214.64,95.77,106.56,302.23,122.93,377.47,225.9,173.42,57.08,216.15,191.26,214.27,615.08,106.97
2011-07-11,1408.84,157.86,222.92,211.57,94.06,104.45,297.28,120.38,371.39,222.02,170.15,56.33,212.97,188.21,210.03,610.68,116.51
2011-07-12,1397.28,155.78,219.71,209.5,93.39,104.04,291.77,120.15,369.03,222.0,169.8,56.08,211.67,186.66,209.36,608.98,110.57
2011-07-13,1405.91,156.51,220.6,210.27,94.05,104.93,293.47,121.01,369.93,223.04,171.52,56.32,212.53,187.59,210.69,610.55,111.05
2011-07-14,1413.56,157.72,220.17,211.16,94.46,104.99,295.96,121.23,370.76,223.58,171.53,56.45,213.18,188.68,211.31,611.96,116.45
2011-07-15,1402.78,157.85,220.38,210.98,94.23,105.2,295.92,121.2,372.95,223.28,171.85,56.28,212.27,188.54,210.82,610.88,115.83
2011-07-16,1408.08,158.5,220.93,211.88,94.86,105.66,297.09,122.08,375.45,224.03,172.87,56.51,212.94,189.44,212.02,612.27,111.35
2011-07-17,1414.94,159.02,221.31,212.6,95.09,106.02,298.55,122.71,376.37,224.51,173.49,56.53,214.33,190.38,213.14,611.62,106.19
2011-07-18,1417.9,160.13,221.66,213.71,95.18,106.32,299.45,122.93,378.2,225.21,173.26,56.62,214.45,190.73,213.46,611.98,106.46
2011-07-19,1416.64,158.53,220.37,212.7,94.94,105.8,298.5,122.29,374.43,225.01,172.54,56.5,214.44,190.26,213.41,610.11,106.14
2011-07-20,1406.55,157.76,220.43,212.35,94.64,105.54,295.7,121.89,370.22,224.51,172.32,56.81,213.3,189.76,212.7,610.0,105.96
2011-07-21,1391.78,157.59,219.79,211.55,94.08,105.1,294.49,121.45,368.62,224.22,171.4,56.54,212.29,188.74,212.05,608.17,105.76
2011-07-22,1398.11,158.04,223.08,211.67,94.32,104.98,296.71,121.26,368.64,224.17,171.23,56.41,212.75,188.6,212.09,610.45,105.9
2011-07-23,1408.5,158.25,223.89,212.49,94.83,105.28,299.08,121.76,368.32,224.65,171.41,56.59,214.02,189.25,212.81,613.0,106.06
2011-07-24,1412.56,158.97,223.7,213.25,95.02,105.92,300.76,122.15,366.71,225.39,172.27,56.8,214.87,189.83,214.05,613.97,106.5
2011-07-25,1416.92,160.02,223.09,213.58,95.3,106.23,299.67,122.48,367.94,225.76,172.91,56.91,215.29,190.6,214.37,614.7,106.57
2011-07-26,1422.19,160.36,221.81,213.87,95.71,106.38,300.88,122.96,369.06,226.32,173.17,56.84,215.85,191.11,214.67,616.22,106.38
2011-07-27,1421.86,160.21,221.7,213.78,96.0,106.5,301.04,123.21,368.19,226.44,173.18,56.82,216.11,191.47,214.9,616.89,117.33
2011-07-28,1424.37,159.94,222.49,214.02,95.8,106.84,301.62,123.16,365.75,226.29,173.57,56.92,215.84,191.56,214.92,617.15,114.94
2011-07-29,1422.3,159.83,222.02,214.11,95.3,106.6,301.2,122.75,365.3,226.07,173.67,56.78,215.44,191.39,214.48,616.65,110.01
2011-07-30,1419.71,160.0,222.61,214.28,95.52,106.66,299.92,122.47,366.32,225.64,173.56,56.75,215.29,190.78,214.01,615.17,109.97
2011-07-31,1415.29,159.46,220.94,213.15,95.18,105.97,297.06,121.89,366.07,225.05,172.24,56.64,213.41,189.61,213.2,614.68,109.68
2011-08-01,1418.09,159.14,219.91,213.53,95.18,106.13,297.47,121.6,368.4,225.27,172.24,56.59,213.76,189.69,213.37,615.19,107.76
2011-08-02,1418.53,159.48,221.7,214.57,95.58,106.31,298.92,122.15,372.07,225.84,172.45,56.75,214.58,190.35,213.98,614.0,108.71
2011-08-03,1423.28,159.65,222.33,215.19,95.56,106.16,299.96,122.17,373.03,225.99,172.65,56.83,214.99,190.13,213.53,613.12,107.86
2011-08-04,1430.9,159.28,222.54,215.63,95.27,106.39,300.3,122.46,372.99,226.08,173.34,56.83,215.49,190.29,213.49,613.6,107.72
2011-08-05,1418.72,158.53,221.77,214.06,95.1,105.62,297.51,122.02,373.5,225.69,172.11,56.65,215.23,189.78,212.78,614.82,107.13
2011-08-06,1402.4,156.44,214.32,209.34,92.68,103.25,286.46,118.59,368.68,222.85,168.66,56.27,207.64,183.85,206.08,610.38,106.02
2011-08-07,1405.89,156.28,213.92,210.09,93.03,103.73,289.64,119.56,367.92,222.56,169.82,56.14,210.52,185.9,207.53,611.13,105.91
2011-08-08,1405.52,157.83,218.97,212.45,94.67,105.11,295.99,121.16,371.91,224.86,172.11,56.6,212.87,188.58,211.16,612.21,106.77
2011-08-09,1417.46,158.02,220.0,212.77,94.74,105.59,296.15,121.45,370.88,225.01,172.86,56.65,214.17,189.71,211.93,611.93,106.84
2011-08-10,1412.74,158.49,221.24,213.03,95.14,105.79,298.5,121.61,370.89,225.64,173.04,56.69,214.22,190.04,212.53,613.68,107.47
2011-08-11,1417.82,159.43,221.15,213.81,95.55,106.05,300.87,121.78,374.38,225.84,173.21,56.68,214.5,190.0,213.13,613.99,107.77
2011-08-12,1408.51,159.38,221.58,213.79,95.47,105.97,298.91,121.06,375.76,225.81,172.78,56.73,213.99,189.4,212.48,614.2,107.87
2011-08-13,1414.97,159.46,221.48,214.06,95.24,105.98,299.01,122.16,376.25,225.87,172.42,56.85,214.42,190.15,212.96,614.76,108.2
2011-08-14,1420.21,159.63,221.71,214.17,94.92,106.06,299.4,122.34,377.12,225.83,171.8,56.8,214.51,191.01,212.77,615.13,108.0
2011-08-15,1419.21,159.14,221.26,213.64,95.4,106.31,298.91,122.83,374.5,225.75,171.86,56.88,214.22,190.45,213.82,614.51,107.6
2011-08-16,1407.68,158.6,220.97,212.58,94.81,105.66,297.67,121.62,373.58,224.77,171.25,56.57,213.12,189.83,211.62,613.17,107.47
2011-08-17,1408.52,158.57,219.88,212.61,94.92,105.59,299.34,121.61,374.95,224.55,171.43,56.5,213.0,189.3,212.4,613.22,110.99
2011-08-18,1412.45,158.67,219.96,213.22,94.86,105.44,299.82,121.27,375.85,225.15,171.34,56.59,213.27,189.44,212.68,614.06,107.51
2011-08-19,1423.18,158.94,221.53,214.32,95.44,106.05,302.22,121.84,376.27,226.1,172.46,56.68,214.37,190.3,213.24,614.44,107.23
2011-08-20,1415.21,159.75,223.13,215.59,95.83,106.67,303.21,122.47,378.84,226.7,173.3,56.72,215.46,191.18,214.15,614.33,107.54
2011-08-21,1415.42,159.95,222.82,215.8,95.83,106.8,302.73,122.84,380.06,226.7,173.55,56.78,216.09,191.53,214.67,614.49,107.78
2011-08-22,1418.51,159.45,224.39,215.83,95.73,106.71,301.11,122.86,379.64,225.94,173.62,56.85,215.89,191.49,213.75,613.56,107.71
2011-08-23,1410.31,159.36,224.23,215.87,95.93,106.58,301.33,122.73,378.88,225.55,173.31,56.78,215.86,191.05,213.72,614.04,107.32
2011-08-24,1418.06,159.34,224.17,215.49,95.69,106.32,301.05,122.33,378.7,225.89,172.88,56.76,215.45,190.93,213.66,614.37,107.5
2011-08-25,1425.92,159.92,225.35,216.28,95.77,106.61,302.53,122.88,380.05,226.58,173.73,56.94,216.08,191.57,213.94,615.32,107.7
2011-08-26,1424.59,159.48,225.53,216.07,95.84,106.83,303.02,123.08,379.66,226.51,173.94,56.92,216.46,191.89,214.52,615.48,107.42
2011-08-27,1425.73,160.17,222.48,215.11,95.4,106.39,300.84,122.88,377.15,225.82,173.63,56.86,216.09,191.64,214.02,616.03,107.25
2011-08-28,1422.3,160.11,223.5,215.31,95.76,106.27,301.24,122.81,378.16,226.19,173.65,56.84,215.88,191.2,214.48,615.0,107.1
2011-08-29,1422.85,160.79,222.15,215.55,96.06,106.7,302.6,122.92,380.61,226.22,174.3,56.98,216.11,191.68,214.71,615.63,107.31
2011-08-30,1423.18,161.29,224.01,216.38,96.26,107.16,302.66,123.36,382.06,226.69,174.92,57.03,215.92,192.22,214.74,615.66,107.64
2011-08-31,1421.28,161.24,225.67,216.84,96.28,107.35,303.78,123.61,382.85,226.73,175.0,57.05,216.33,192.63,215.61,615.85,107.98
2011-09-01,1419.89,161.24,224.1,217.48,96.32,107.63,304.57,124.17,382.3,227.02,175.25,57.17,217.38,193.2,216.08,616.68,107.81
2011-09-02,1427.76,161.44,226.46,218.1,96.76,107.64,307.2,124.09,382.96,227.45,174.88,57.19,218.32,193.47,215.9,618.35,108.12
2011-09-03,1429.36,161.77,225.41,218.46,96.69,107.56,306.77,123.79,383.91,227.99,174.66,57.28,217.47,192.73,216.54,618.66,108.17
2011-09-04,1428.35,161.38,224.25,217.85,96.21,107.2,305.47,123.52,382.39,226.79,174.28,57.21,216.72,192.33,216.03,615.78,107.72
2011-09-05,1425.09,161.07,223.82,217.61,96.05,106.93,304.7,123.89,380.92,226.43,174.0,57.04,216.72,192.54,216.01,614.55,107.32
2011-09-06,1429.03,161.3,224.53,217.89,96.1,107.12,306.86,123.74,382.24,226.56,174.26,57.01,216.8,192.38,216.56,614.42,107.65
2011-09-07,1422.5,159.99,225.15,218.29,95.91,107.36,306.36,123.33,378.43,226.61,174.67,56.89,216.11,192.07,216.05,613.09,107.66
2011-09-08,1425.37,159.67,225.67,218.97,96.2,107.5,306.06,123.73,377.29,227.12,175.41,57.04,217.06,192.73,217.0,613.91,108.11
2011-09-09,1433.81,161.34,225.68,219.68,96.03,107.87,302.14,123.98,382.0,227.34,175.51,57.15,216.95,193.11,216.82,616.29,108.71
2011-09-10,1407.81,158.77,220.35,215.2,94.73,105.3,294.98,120.93,376.39,224.69,171.92,56.55,212.61,188.62,212.92,613.09,106.74
2011-09-11,1398.8,157.62,220.18,213.31,94.11,104.57,294.15,120.12,374.1,223.66,170.6,56.29,211.96,187.49,210.75,609.34,105.89
2011-09-12,1396.61,157.69,218.79,213.08,94.42,104.74,294.2,121.14,373.42,223.62,171.05,56.41,212.82,188.45,211.86,611.43,105.96
2011-09-13,1396.82,157.48,218.55,212.5,94.23,104.71,294.88,120.51,374.17,223.6,171.31,56.44,212.4,187.27,211.54,610.46,105.83
2011-09-14,1398.21,157.27,219.4,211.93,93.82,104.47,295.13,119.95,373.58,223.06,171.21,56.25,211.52,186.89,209.9,608.98,105.28
2011-09-15,1399.89,157.83,218.56,213.08,94.11,104.85,297.28,119.98,375.18,224.1,171.86,56.38,212.19,187.55,211.2,610.23,105.76
2011-09-16,1405.11,158.56,221.57,214.63,94.75,105.49,298.78,121.23,376.92,224.9,172.54,56.5,213.8,165.26,212.2,612.32,106.11
2011-09-17,1407.76,158.39,218.03,214.22,94.85,105.48,296.32,121.54,376.22,225.07,171.66,56.63,214.0,0.0,212.32,616.32,106.04
2011-09-18,1396.2,156.53,216.01,212.04,93.65,104.56,293.98,119.19,370.58,223.78,170.47,56.29,210.49,0.0,209.36,613.06,105.17
2011-09-19,1406.49,158.02,221.74,215.02,95.21,106.07,301.9,121.7,371.88,220.9,172.16,56.52,214.41,15.82,212.63,612.11,106.35
2011-09-20,1411.49,159.33,220.5,215.6,95.55,106.23,301.59,122.13,375.44,226.28,172.54,56.75,215.07,190.22,213.58,614.16,106.72
2011-09-21,1424.51,160.35,222.27,216.55,95.91,106.6,302.41,122.82,378.1,227.32,173.46,57.16,216.33,191.39,214.94,616.51,107.36
2011-09-22,1424.39,161.38,224.08,218.15,96.09,107.49,305.49,123.46,381.66,227.65,174.88,57.27,217.42,192.83,216.16,617.09,108.01
2011-09-23,1424.51,161.36,225.23,217.91,95.9,107.65,304.47,123.49,381.98,227.32,175.75,57.27,217.49,192.92,215.96,618.08,107.73
2011-09-24,1418.88,160.85,224.88,218.06,95.84,107.44,304.08,123.36,381.23,226.94,175.32,57.05,216.92,192.56,215.66,616.27,107.34
2011-09-25,1424.02,160.74,225.36,218.29,95.85,107.49,303.74,123.29,381.28,226.77,175.27,57.04,216.79,192.73,216.08,615.8,107.04
2011-09-26,1408.12,158.52,220.31,214.21,94.38,105.12,,120.54,376.54,224.94,170.87,56.79,212.6,188.89,211.89,614.96,105.88
2011-09-27,1382.8,154.98,213.32,208.85,92.18,102.61,,118.08,368.04,221.79,167.39,56.2,207.7,184.26,206.97,611.85,104.05
2011-09-28,1388.64,155.58,213.87,210.52,92.71,102.91,,117.96,370.03,221.68,167.91,56.14,208.41,185.0,206.9,612.93,104.58
2011-09-29,1386.99,156.06,216.04,210.68,93.24,103.42,287.97,117.8,371.5,223.61,168.79,56.4,209.2,185.74,207.83,613.33,105.3
2011-09-30,1391.72,156.33,216.6,208.64,93.47,103.86,290.7,118.69,372.18,223.74,170.09,56.33,209.96,186.95,208.36,614.79,105.42
2011-10-01,1404.69,157.02,218.35,208.38,94.18,103.92,294.5,118.76,373.39,224.27,168.58,56.35,211.39,187.03,208.8,613.5,105.78
2011-10-02,1402.96,157.18,218.17,209.21,94.46,103.85,293.68,118.82,374.23,224.37,169.07,56.45,211.54,187.14,209.71,612.8,105.76
2011-10-03,1401.85,157.3,219.37,209.58,94.51,104.58,294.26,119.18,374.79,224.35,170.39,56.52,211.68,187.3,210.1,611.8,105.98
2011-10-04,1404.58,157.78,220.02,210.37,94.75,105.09,295.77,119.97,376.0,224.56,171.64,56.48,212.35,188.09,212.8,611.71,105.88
2011-10-05,1401.07,157.26,220.63,209.08,93.85,104.46,293.9,118.99,375.05,223.28,171.6,56.32,210.63,187.47,210.13,610.36,105.37
2011-10-06,1387.71,155.91,217.95,207.08,93.63,104.16,291.09,118.81,370.99,222.23,171.19,55.95,209.65,186.57,210.21,606.84,104.21
2011-10-07,1393.8,156.05,217.57,207.3,93.91,104.67,293.29,119.64,365.88,222.66,172.51,56.07,210.7,187.4,210.36,607.58,104.89
2011-10-08,1388.25,155.01,218.76,206.92,94.08,104.74,295.74,119.96,362.88,223.08,172.48,56.01,211.62,188.03,210.03,608.02,105.02
2011-10-09,1387.61,154.44,217.75,206.28,93.96,104.17,295.7,119.02,364.48,223.15,170.38,56.08,210.22,186.96,208.77,608.59,104.84
2011-10-10,1381.43,151.9,215.75,206.41,93.47,103.91,295.34,119.02,356.16,222.08,170.43,55.88,210.2,186.64,208.69,608.89,104.6
2011-10-11,1378.88,152.41,216.0,207.32,93.64,104.41,294.95,119.49,357.24,222.46,171.68,55.77,210.78,186.95,209.95,609.41,104.78
2011-10-12,1389.47,152.98,214.49,207.56,93.64,104.93,294.68,120.09,357.24,223.04,172.32,55.98,211.48,187.47,209.98,610.89,105.29
2011-10-13,1406.53,156.0,218.41,208.62,93.99,105.05,296.24,120.59,362.48,223.74,171.64,56.17,212.3,188.28,210.41,612.48,105.63
2011-10-14,1391.71,156.25,219.68,208.67,93.88,104.9,294.47,120.45,363.33,223.55,170.91,56.11,212.43,188.15,210.46,612.97,105.59
2011-10-15,1383.68,156.15,218.58,208.39,93.89,104.17,293.57,120.15,363.3,,170.18,55.96,211.42,187.14,209.08,611.28,104.99
2011-10-16,1390.82,156.83,219.33,208.58,94.2,104.45,295.59,119.91,365.14,223.98,171.0,55.84,212.08,187.38,209.92,610.74,105.46
2011-10-17,1396.58,157.81,218.61,209.5,94.58,105.19,298.11,120.7,367.74,224.79,172.08,55.86,213.27,188.86,211.14,610.77,106.1
2011-10-18,1400.38,159.14,220.95,211.12,95.4,106.04,301.22,121.74,371.07,226.21,173.63,56.27,214.36,189.89,212.98,613.26,106.75
2011-10-19,1405.08,159.44,222.88,212.35,95.63,106.74,302.39,122.77,371.29,226.95,175.25,56.49,215.63,191.55,214.7,615.8,107.28
2011-10-20,1408.38,160.06,224.09,212.04,95.83,107.0,301.17,123.08,371.85,227.05,176.13,56.75,216.43,191.86,214.64,616.19,107.4
2011-10-21,1416.23,160.93,224.81,212.9,96.37,107.28,302.64,123.19,375.17,227.79,176.5,56.85,217.23,192.09,215.4,616.91,107.32
2011-10-22,1410.43,161.12,224.31,213.29,96.53,107.43,304.16,123.61,374.85,228.31,176.27,56.84,217.68,192.42,216.21,617.2,107.45
2011-10-23,1415.15,161.03,226.25,213.21,96.38,107.15,305.45,123.17,375.08,227.77,174.96,56.75,217.99,193.03,215.57,617.29,107.73
2011-10-24,1417.98,162.02,226.6,214.7,96.97,107.87,304.84,124.45,377.23,228.58,175.74,56.86,218.98,193.61,217.5,617.29,107.82
2011-10-25,1391.2,157.48,219.15,207.26,93.81,103.42,290.7,118.74,366.68,224.34,168.28,56.01,209.82,185.08,208.67,610.79,105.76
2011-10-26,1396.2,158.11,221.22,209.03,94.49,104.74,296.29,120.45,367.4,224.58,170.21,55.9,210.92,186.28,210.65,612.28,106.12
2011-10-27,1396.88,158.77,221.74,209.78,94.59,104.97,298.06,120.57,368.9,225.51,170.62,56.07,213.07,188.72,211.19,613.1,106.4
2011-10-28,1406.72,159.45,224.25,210.94,95.55,105.88,301.6,120.71,371.21,226.68,172.63,56.14,214.69,189.93,213.49,614.63,106.7
2011-10-29,1419.77,160.7,226.46,212.28,96.26,106.82,304.87,121.43,373.91,228.12,175.18,56.44,216.36,191.27,215.38,616.6,107.5
2011-10-30,1426.12,161.2,226.42,212.82,96.87,107.34,305.51,122.33,375.58,228.75,175.99,56.57,216.79,192.2,216.61,617.08,107.98
2011-10-31,1410.96,159.9,224.48,211.07,95.86,106.49,302.54,121.21,373.05,227.13,174.96,56.24,215.13,190.57,214.28,615.05,107.12
2011-11-01,1401.41,159.61,222.38,216.35,96.02,105.3,301.28,119.9,372.44,227.25,172.39,56.07,214.31,189.27,214.06,614.84,106.4
2011-11-02,1392.59,158.71,219.74,215.11,94.75,104.88,295.54,119.25,370.25,225.01,172.31,56.01,211.98,188.07,211.51,611.83,106.25
2011-11-03,1395.68,157.77,220.97,215.44,94.84,105.21,295.43,119.77,369.2,224.95,172.08,55.9,212.76,189.03,211.5,610.83,106.07
2011-11-04,1397.44,156.89,220.63,216.23,95.31,105.68,297.0,120.3,369.0,225.46,171.87,56.02,214.18,189.54,212.89,612.36,106.36
2011-11-05,1393.48,157.6,222.17,217.5,95.73,106.11,297.91,120.91,368.4,226.47,172.03,56.24,214.91,190.6,213.8,614.61,106.56
2011-11-06,1388.04,156.84,222.24,217.14,95.63,105.95,299.44,121.05,365.19,226.14,171.77,56.11,215.24,190.94,213.63,613.34,106.1
2011-11-07,1396.79,158.43,222.96,217.72,95.75,106.36,301.35,120.91,366.14,226.05,173.21,56.14,215.28,190.53,214.28,614.14,106.45
2011-11-08,1403.51,157.15,221.74,216.84,95.49,106.02,299.48,121.02,364.27,226.01,172.91,56.26,215.11,191.17,213.36,614.24,106.32
2011-11-09,1401.02,159.83,222.43,219.2,96.14,107.02,302.07,121.58,368.8,226.44,173.66,56.52,216.12,191.84,214.58,615.15,107.51
2011-11-10,1397.69,159.24,220.78,217.7,95.8,106.42,301.4,121.9,368.18,225.87,173.33,56.56,215.88,191.2,214.4,615.98,106.58
2011-11-11,1405.35,158.99,221.28,216.58,95.68,106.16,299.2,121.48,367.67,225.45,171.78,56.45,214.87,191.24,212.02,616.36,106.55
2011-11-12,1416.95,158.97,222.25,218.05,96.01,106.33,299.75,121.46,369.26,225.97,172.36,56.33,215.27,191.25,213.34,616.6,106.91
2011-11-13,1405.46,159.02,222.15,218.05,95.77,106.74,297.9,121.31,369.45,226.22,174.16,55.98,214.83,190.93,213.89,615.03,106.07
2011-11-14,1409.97,159.58,220.7,218.51,95.85,106.81,300.98,121.18,370.51,226.54,175.21,56.15,216.27,191.97,214.15,615.15,106.37
2011-11-15,1405.28,160.33,222.94,218.8,95.85,107.12,300.88,122.18,372.66,227.23,175.35,56.19,216.66,192.5,214.5,615.36,106.55
2011-11-16,1402.33,159.76,222.73,218.13,95.46,106.54,299.81,121.48,371.55,226.24,174.51,56.21,215.16,192.14,213.94,614.55,106.41
2011-11-17,1400.14,160.03,222.18,217.84,95.8,107.0,300.12,121.13,372.08,226.28,174.52,56.2,215.52,192.35,213.28,614.8,106.12
2011-11-18,1402.22,160.12,222.82,218.28,96.28,107.12,300.74,121.95,372.33,226.46,175.15,56.21,216.0,192.56,213.2,614.43,105.93
2011-11-19,1403.57,160.03,222.39,218.3,96.08,107.06,302.62,121.46,372.28,226.61,174.28,56.27,215.76,192.33,213.15,614.91,105.96
2011-11-20,1408.57,161.03,223.86,219.35,96.06,107.51,303.85,122.06,374.34,227.31,174.88,56.5,216.93,192.78,213.86,615.66,106.37
2011-11-21,1408.64,161.47,224.26,219.7,96.59,107.4,308.6,122.15,375.45,228.26,174.75,56.5,216.64,192.35,215.17,615.16,106.42
2011-11-22,1403.89,160.58,223.6,218.31,95.88,106.56,303.0,121.55,373.17,227.31,172.95,56.22,215.83,192.27,214.49,614.37,106.02
2011-11-23,1404.0,160.71,225.41,218.49,95.98,107.22,301.15,122.15,374.01,227.59,174.06,56.34,215.7,192.17,214.73,614.61,106.59
2011-11-24,1412.87,160.27,224.91,218.04,96.43,106.95,301.62,121.72,373.21,227.49,174.86,56.28,215.92,192.6,214.48,615.55,106.08
